as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 1000,000852,300199,300199.SZ,翰宇药业,Hybio Pharmaceutical Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.176
2026-06-04,CSI 1000,000852,300224,300224.SZ,正海磁材,Yantai Zhenghai Magnetic Material Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.074
2026-06-04,CSI 1000,000852,300226,300226.SZ,上海钢联,Shanghai Ganglian E-Commerce Holdings Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.06
2026-06-04,CSI 1000,000852,300229,300229.SZ,拓尔思,"TRS Information Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.125
2026-06-04,CSI 1000,000852,300232,300232.SZ,洲明科技,Unilumin Group Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.055
2026-06-04,CSI 1000,000852,300236,300236.SZ,上海新阳,Shanghai Sinyang Semiconductor Materials Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.215
2026-06-04,CSI 1000,000852,300244,300244.SZ,迪安诊断,Zhejiang D.A. Diagnostics Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.095
2026-06-04,CSI 1000,000852,300253,300253.SZ,卫宁健康,"Winning Health Technology Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.15
2026-06-04,CSI 1000,000852,300257,300257.SZ,开山股份,Zhejiang Kaishan Compressor Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.127
2026-06-04,CSI 1000,000852,300260,300260.SZ,新莱应材,Kunshan Kinglai Hygienic Materials Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.123
2026-06-04,CSI 1000,000852,300276,300276.SZ,三丰智能,"SanFeng Intelligent Equipment Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.086
2026-06-04,CSI 1000,000852,300284,300284.SZ,苏交科,JSTI GROUP,Shenzhen Stock Exchange,深圳证券交易所,0.049
2026-06-04,CSI 1000,000852,300294,300294.SZ,博雅生物,"Boya Bio-pharmaceutical Group Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.054
2026-06-04,CSI 1000,000852,300296,300296.SZ,利亚德,"Leyard Optoelectronic Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.153
2026-06-04,CSI 1000,000852,300298,300298.SZ,三诺生物,Sinocare Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.056
2026-06-04,CSI 1000,000852,300303,300303.SZ,聚飞光电,"SHENZHEN JUFEI OPTOELECTRONICS CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.133
2026-06-04,CSI 1000,000852,300315,300315.SZ,掌趣科技,"OURPALM CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.131
2026-06-04,CSI 1000,000852,300319,300319.SZ,麦捷科技,"SHENZHEN MICROGATE TECHNOLOGY CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.11
2026-06-04,CSI 1000,000852,300323,300323.SZ,华灿光电,BOE HC SemiTek Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.136
2026-06-04,CSI 1000,000852,300327,300327.SZ,中颖电子,Sino Wealth Electronic Ltd.,Shenzhen Stock Exchange,深圳证券交易所,0.092
2026-06-04,CSI 1000,000852,300337,300337.SZ,银邦股份,"Yinbang Clad Material Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.066
2026-06-04,CSI 1000,000852,300341,300341.SZ,麦克奥迪,"Motic (Xiamen) Electric Group Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.04
2026-06-04,CSI 1000,000852,300348,300348.SZ,长亮科技,"SHENZHEN SUNLINE TECH CO.,LTD",Shenzhen Stock Exchange,深圳证券交易所,0.089
2026-06-04,CSI 1000,000852,300357,300357.SZ,我武生物,"Zhejiang Wolwo Bio-pharmaceutical Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.076
2026-06-04,CSI 1000,000852,300360,300360.SZ,炬华科技,"Hangzhou Sunrise Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.057
2026-06-04,CSI 1000,000852,300363,300363.SZ,博腾股份,Porton Fine Chemicals Ltd.,Shenzhen Stock Exchange,深圳证券交易所,0.052
2026-06-04,CSI 1000,000852,300378,300378.SZ,鼎捷数智,"Digiwin Co., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.082
2026-06-04,CSI 1000,000852,300398,300398.SZ,飞凯材料,"Shanghai Phichem Material Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.178
2026-06-04,CSI 1000,000852,300401,300401.SZ,花园生物,"Zhejiang Garden Biopharmaceutical Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.05
2026-06-04,CSI 1000,000852,300406,300406.SZ,九强生物,"Beijing Strong Biotechnologies,Inc.",Shenzhen Stock Exchange,深圳证券交易所,0.03
2026-06-04,CSI 1000,000852,300409,300409.SZ,道氏技术,"Guangdong Dowstone Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.188
2026-06-04,CSI 1000,000852,300415,300415.SZ,伊之密,"Yizumi Holdings Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.078
2026-06-04,CSI 1000,000852,300416,300416.SZ,苏试试验,"SUZHOU SUSHI TESTING INSTRUMENT CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.074
2026-06-04,CSI 1000,000852,300428,300428.SZ,立中集团,"Lizhong Sitong Light Alloys Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.062
2026-06-04,CSI 1000,000852,300438,300438.SZ,鹏辉能源,"Guangzhou Great Power Energy&Technology Co.,ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.29
2026-06-04,CSI 1000,000852,300443,300443.SZ,金雷股份,"Jinlei Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,300446,300446.SZ,航天智造,"Aerospace Intelligent Manufacturing Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.059
2026-06-04,CSI 1000,000852,300451,300451.SZ,创业慧康,"B-Soft Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.051
2026-06-04,CSI 1000,000852,300455,300455.SZ,航天智装,"Beijing Aerospace Shenzhou Intelligent Equipment Technology Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.084
2026-06-04,CSI 1000,000852,300456,300456.SZ,赛微电子,Sai MicroElectronics Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.276
2026-06-04,CSI 1000,000852,300457,300457.SZ,赢合科技,"SHENZHEN YINGHE TECHNOLOGY CO.,LTD",Shenzhen Stock Exchange,深圳证券交易所,0.113
2026-06-04,CSI 1000,000852,300459,300459.SZ,汤姆猫,"Zhejiang Jinke Tom Culture Industry Co., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.147
2026-06-04,CSI 1000,000852,300463,300463.SZ,迈克生物,"Sichuan Maker Biotechnology Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.049
2026-06-04,CSI 1000,000852,300468,300468.SZ,四方精创,"Shenzhen Forms Syntron Information Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.109
2026-06-04,CSI 1000,000852,300470,300470.SZ,中密控股,"Sinoseal Holding Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.057
2026-06-04,CSI 1000,000852,300475,300475.SZ,香农芯创,"Shannon Semiconductor Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.631
2026-06-04,CSI 1000,000852,300482,300482.SZ,万孚生物,"GUANGZHOU WONDFO BIOTECH CO.,LTD",Shenzhen Stock Exchange,深圳证券交易所,0.054
2026-06-04,CSI 1000,000852,300492,300492.SZ,华图山鼎,"Huatu Cendes CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.036
2026-06-04,CSI 1000,000852,300493,300493.SZ,润欣科技,"Shanghai Fortune Techgroup Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.069
2026-06-04,CSI 1000,000852,300525,300525.SZ,博思软件,"Fujian Boss Software Development Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.049
2026-06-04,CSI 1000,000852,300548,300548.SZ,长芯博创,"EverProX Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.626
2026-06-04,CSI 1000,000852,300568,300568.SZ,星源材质,"Shenzhen Senior Technology Material Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.23
2026-06-04,CSI 1000,000852,300573,300573.SZ,兴齐眼药,"SHENYANG XINGQI PHARMACEUTICAL CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.103
2026-06-04,CSI 1000,000852,300576,300576.SZ,容大感光,"Shenzhen Rongda Photosensitive & Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.103
2026-06-04,CSI 1000,000852,300579,300579.SZ,数字认证,"BeiJing Certificate Authority Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.033
2026-06-04,CSI 1000,000852,300580,300580.SZ,贝斯特,"Wuxi Best Precision Machinery Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,300593,300593.SZ,新雷能,"Suplet Power Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.165
2026-06-04,CSI 1000,000852,300595,300595.SZ,欧普康视,AUTEK CHINA INC.,Shenzhen Stock Exchange,深圳证券交易所,0.07
2026-06-04,CSI 1000,000852,300598,300598.SZ,诚迈科技,"ArcherMind Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.059
2026-06-04,CSI 1000,000852,300602,300602.SZ,飞荣达,"SHENZHEN FRD SCIENCE & TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.142
2026-06-04,CSI 1000,000852,300607,300607.SZ,拓斯达,"Guangdong Topstar Technology Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.112
2026-06-04,CSI 1000,000852,300613,300613.SZ,富瀚微,"Shanghai Fullhan Microelectronics Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.089
2026-06-04,CSI 1000,000852,300618,300618.SZ,寒锐钴业,"Nanjing Hanrui Cobalt Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.089
2026-06-04,CSI 1000,000852,300620,300620.SZ,光库科技,"ADVANCED FIBER RESOURCES (ZHUHAI)., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.449
2026-06-04,CSI 1000,000852,300624,300624.SZ,万兴科技,"Wondershare Technology Group Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.1
2026-06-04,CSI 1000,000852,300633,300633.SZ,开立医疗,SONOSCAPE MEDICAL CORP.,Shenzhen Stock Exchange,深圳证券交易所,0.048
2026-06-04,CSI 1000,000852,300634,300634.SZ,彩讯股份,"RICHINFO TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.074
2026-06-04,CSI 1000,000852,300638,300638.SZ,广和通,Fibocom Wireless Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.106
2026-06-04,CSI 1000,000852,300641,300641.SZ,正丹股份,"Jiangsu Zhengdan Chemical Industry Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.043
2026-06-04,CSI 1000,000852,300655,300655.SZ,晶瑞电材,"Crystal Clear Electronic Material Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.174
2026-06-04,CSI 1000,000852,300657,300657.SZ,弘信电子,"XiaMen HongXin Electron-tech Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.169
2026-06-04,CSI 1000,000852,300660,300660.SZ,江苏雷利,JIANGSU LEILI MOTOR CORPORATION LIMITED,Shenzhen Stock Exchange,深圳证券交易所,0.082
2026-06-04,CSI 1000,000852,300663,300663.SZ,科蓝软件,"Client Service International, Inc",Shenzhen Stock Exchange,深圳证券交易所,0.04
2026-06-04,CSI 1000,000852,300666,300666.SZ,江丰电子,"Konfoong Materials International Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.435
2026-06-04,CSI 1000,000852,300672,300672.SZ,国科微,"Hunan Goke Microelectronics Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.538
2026-06-04,CSI 1000,000852,300674,300674.SZ,宇信科技,"Yusys Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.101
2026-06-04,CSI 1000,000852,300678,300678.SZ,中科信息,"Chengdu Information Technology of Chinese Academy of Sciences Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.054
2026-06-04,CSI 1000,000852,300682,300682.SZ,朗新科技,"Longshine Technology Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.088
2026-06-04,CSI 1000,000852,300685,300685.SZ,艾德生物,"Amoy Diagnostics Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.069
2026-06-04,CSI 1000,000852,300687,300687.SZ,赛意信息,"GUANGZHOU SIE CONSULTING CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.079
2026-06-04,CSI 1000,000852,300693,300693.SZ,盛弘股份,"Shenzhen Sinexcel Electric Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.138
2026-06-04,CSI 1000,000852,300702,300702.SZ,天宇股份,"Zhejiang Tianyu Pharmaceutical Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.029
2026-06-04,CSI 1000,000852,300705,300705.SZ,九典制药,"Hunan Jiudian Pharmaceutical Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.038
2026-06-04,CSI 1000,000852,300723,300723.SZ,一品红,"ApicHope Pharmaceutical Group Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.085
2026-06-04,CSI 1000,000852,300725,300725.SZ,药石科技,"PharmaBlock Sciences (Nanjing), Inc.",Shenzhen Stock Exchange,深圳证券交易所,0.089
2026-06-04,CSI 1000,000852,300726,300726.SZ,宏达电子,"Zhuzhou Hongda Electronics Corp.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.11
2026-06-04,CSI 1000,000852,300738,300738.SZ,奥飞数据,"Guangdong Aofei Data Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.185
2026-06-04,CSI 1000,000852,300747,300747.SZ,锐科激光,"Wuhan Raycus Fiber Laser Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.147
2026-06-04,CSI 1000,000852,300755,300755.SZ,华致酒行,"Vats Liquor Chain Store Management Joint Stock Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.021
2026-06-04,CSI 1000,000852,300761,300761.SZ,立华股份,"JIANGSU LIHUA FOODS GROUP CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.091
2026-06-04,CSI 1000,000852,300762,300762.SZ,上海瀚讯,"Jushri Technologies, Inc",Shenzhen Stock Exchange,深圳证券交易所,0.227
2026-06-04,CSI 1000,000852,300768,300768.SZ,迪普科技,"Hangzhou DPtech Technologies Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.045
2026-06-04,CSI 1000,000852,300770,300770.SZ,新媒股份,"Guangdong South New Media Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.051
2026-06-04,CSI 1000,000852,300772,300772.SZ,运达股份,"Zhejiang Windey Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.077
2026-06-04,CSI 1000,000852,300773,300773.SZ,拉卡拉,"Lakala Payment Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.142
2026-06-04,CSI 1000,000852,300775,300775.SZ,三角防务,"Xi'an Triangle Defense Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.101
2026-06-04,CSI 1000,000852,300776,300776.SZ,帝尔激光,"Wuhan DR Laser Technology Corp., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.217
2026-06-04,CSI 1000,000852,300777,300777.SZ,中简科技,"Sinofibers Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.127
2026-06-04,CSI 1000,000852,300779,300779.SZ,惠城环保,"Qingdao Huicheng Environmental Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.133
2026-06-04,CSI 1000,000852,300783,300783.SZ,三只松鼠,Three Squirrels Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.047
2026-06-04,CSI 1000,000852,300809,300809.SZ,华辰装备,"Hiecise Precision Equipment Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.051
2026-06-04,CSI 1000,000852,300811,300811.SZ,铂科新材,"POCO Holding Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.227
2026-06-04,CSI 1000,000852,300820,300820.SZ,英杰电气,"Sichuan Injet Electric Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.062
2026-06-04,CSI 1000,000852,300821,300821.SZ,东岳硅材,"Shandong Dongyue Organosilicon Materials Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.102
2026-06-04,CSI 1000,000852,300827,300827.SZ,上能电气,"SINENG ELECTRIC CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.119
2026-06-04,CSI 1000,000852,300841,300841.SZ,康华生物,"Chengdu Kanghua Biological Products Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.047
2026-06-04,CSI 1000,000852,300850,300850.SZ,新强联,"Luoyang Xinqianglian Slewing Bearings Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.101
2026-06-04,CSI 1000,000852,300855,300855.SZ,图南股份,"Jiangsu ToLand Alloy Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.094
2026-06-04,CSI 1000,000852,300856,300856.SZ,科思股份,"Nanjing COSMOS Chemical Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.026
2026-06-04,CSI 1000,000852,300861,300861.SZ,美畅股份,"Yangling Metron New Material Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.058
2026-06-04,CSI 1000,000852,300870,300870.SZ,欧陆通,"SHENZHEN HONOR ELECTRONIC CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.228
2026-06-04,CSI 1000,000852,300872,300872.SZ,天阳科技,"Tansun Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.083
2026-06-04,CSI 1000,000852,300910,300910.SZ,瑞丰新材,"Xinxiang Richful Lube Additive Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.07
2026-06-04,CSI 1000,000852,300913,300913.SZ,兆龙互连,"Zhejiang Zhaolong Interconnect Technology Co., Limited",Shenzhen Stock Exchange,深圳证券交易所,0.066
2026-06-04,CSI 1000,000852,300917,300917.SZ,特发服务,"Shenzhen SDG Service Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.029
2026-06-04,CSI 1000,000852,300925,300925.SZ,法本信息,"Shenzhen Farben Information Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.058
2026-06-04,CSI 1000,000852,300926,300926.SZ,博俊科技,"Jiangsu Bojun Industrial Technology Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.027
2026-06-04,CSI 1000,000852,300953,300953.SZ,震裕科技,"Ningbo Zhenyu Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.229
2026-06-04,CSI 1000,000852,301000,301000.SZ,肇民科技,"Shanghai Hajime Advanced Material Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.032
2026-06-04,CSI 1000,000852,301004,301004.SZ,嘉益股份,"Zhejiang Cayi Vacuum Container Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.018
2026-06-04,CSI 1000,000852,301015,301015.SZ,百洋医药,Qingdao Baheal Medical INC.,Shenzhen Stock Exchange,深圳证券交易所,0.038
2026-06-04,CSI 1000,000852,301018,301018.SZ,申菱环境,"Guangdong Shenling Environmental Systems Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.164
2026-06-04,CSI 1000,000852,301029,301029.SZ,怡合达,"Dongguan Yiheda Automation Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.117
2026-06-04,CSI 1000,000852,301031,301031.SZ,中熔电气,"Xi'an Sinofuse Electric Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.111
2026-06-04,CSI 1000,000852,301035,301035.SZ,润丰股份,"SHANDONG WEIFANG RAINBOW CHEMICAL CO.,LTD",Shenzhen Stock Exchange,深圳证券交易所,0.083
2026-06-04,CSI 1000,000852,301039,301039.SZ,中集车辆,"CIMC Vehicles (Group) Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.064
2026-06-04,CSI 1000,000852,301047,301047.SZ,义翘神州,Sino Biological Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.033
2026-06-04,CSI 1000,000852,301050,301050.SZ,雷电微力,"Chengdu RML Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.07
2026-06-04,CSI 1000,000852,301061,301061.SZ,匠心家居,HHC Changzhou Corp.,Shenzhen Stock Exchange,深圳证券交易所,0.038
2026-06-04,CSI 1000,000852,301071,301071.SZ,力量钻石,"Henan Liliang Diamond Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.132
2026-06-04,CSI 1000,000852,301078,301078.SZ,孩子王,"Kidswant Children Products Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.087
2026-06-04,CSI 1000,000852,301087,301087.SZ,可孚医疗,"Cofoe Medical Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.053
2026-06-04,CSI 1000,000852,301091,301091.SZ,深城交,"Shenzhen Urban Transport Planning Center Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.042
2026-06-04,CSI 1000,000852,301095,301095.SZ,广立微,Semitronix Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.101
2026-06-04,CSI 1000,000852,301101,301101.SZ,明月镜片,"Mingyue Optical Lens Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.028
2026-06-04,CSI 1000,000852,301109,301109.SZ,军信股份,"HUNAN JUNXIN ENVIRONMENTAL PROTECTION CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.037
2026-06-04,CSI 1000,000852,301127,301127.SZ,武汉天源,"Wuhan Tianyuan Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.061
2026-06-04,CSI 1000,000852,301153,301153.SZ,中科江南,"Beijing CTJ Information Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.028
2026-06-04,CSI 1000,000852,301155,301155.SZ,海力风电,"Jiangsu Haili Wind Power Equipment Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.058
2026-06-04,CSI 1000,000852,301171,301171.SZ,易点天下,"Easy Click Worldwide Network Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.195
2026-06-04,CSI 1000,000852,301175,301175.SZ,中科环保,"Beijing China Sciences Runyu Environmental Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.045
2026-06-04,CSI 1000,000852,301177,301177.SZ,迪阿股份,DR Corporation Limited,Shenzhen Stock Exchange,深圳证券交易所,0.011
2026-06-04,CSI 1000,000852,301205,301205.SZ,联特科技,"Linktel Technologies Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.221
2026-06-04,CSI 1000,000852,301207,301207.SZ,华兰疫苗,Hualan Biological Vaccine Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.035
2026-06-04,CSI 1000,000852,301215,301215.SZ,中汽股份,"CATARC Automotive Proving Ground Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.025
2026-06-04,CSI 1000,000852,301217,301217.SZ,铜冠铜箔,"Anhui Tongguan Copper Foil Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.305
2026-06-04,CSI 1000,000852,301219,301219.SZ,腾远钴业,"Ganzhou Teng Yuan Cobalt New Material CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.099
2026-06-04,CSI 1000,000852,301238,301238.SZ,瑞泰新材,"Jiangsu Ruitai New Energy Materials Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.06
2026-06-04,CSI 1000,000852,301262,301262.SZ,海看股份,"Hicon Network Technology (Shandong) Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.011
2026-06-04,CSI 1000,000852,301263,301263.SZ,泰恩康,"Guangdong Taienkang Pharmaceutical Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.07
2026-06-04,CSI 1000,000852,301267,301267.SZ,华厦眼科,"Huaxia Eye Hospital Group Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.048
2026-06-04,CSI 1000,000852,301268,301268.SZ,铭利达,"Shenzhen Minglida Precision Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.029
2026-06-04,CSI 1000,000852,301275,301275.SZ,汉朔科技,"Hanshow Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.016
2026-06-04,CSI 1000,000852,301291,301291.SZ,明阳电气,"Guangdong Mingyang Electric Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.116
2026-06-04,CSI 1000,000852,301293,301293.SZ,三博脑科,Sanbo Hospital Management Group Limited,Shenzhen Stock Exchange,深圳证券交易所,0.09
2026-06-04,CSI 1000,000852,301297,301297.SZ,富乐德,"Ferrotec (An Hui) Technology Development Co.,LTD",Shenzhen Stock Exchange,深圳证券交易所,0.066
2026-06-04,CSI 1000,000852,301316,301316.SZ,慧博云通,"Hydsoft Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.116
2026-06-04,CSI 1000,000852,301325,301325.SZ,曼恩斯特,"Shenzhen Manst Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.037
2026-06-04,CSI 1000,000852,301327,301327.SZ,华宝新能,"Shenzhen Hello Tech Energy Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.031
2026-06-04,CSI 1000,000852,301339,301339.SZ,通行宝,"Jiangsu Tongxingbao Intelligent Transportation Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.022
2026-06-04,CSI 1000,000852,301345,301345.SZ,涛涛车业,"Zhejiang Taotao Vehicles Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.073
2026-06-04,CSI 1000,000852,301363,301363.SZ,美好医疗,Mehow Innovative Ltd.,Shenzhen Stock Exchange,深圳证券交易所,0.046
2026-06-04,CSI 1000,000852,301371,301371.SZ,敷尔佳,"Harbin Fuerjia Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.026
2026-06-04,CSI 1000,000852,301376,301376.SZ,致欧科技,"Ziel Home Furnishing Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.031
2026-06-04,CSI 1000,000852,301377,301377.SZ,鼎泰高科,"Guangdong Dtech Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.31
2026-06-04,CSI 1000,000852,301381,301381.SZ,赛维时代,"Sailvan Times Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.025
2026-06-04,CSI 1000,000852,301392,301392.SZ,汇成真空,"Guangdong Huicheng Vacuum Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.095
